Opnamenummer;Straatnaam;Huisnummer;Deelgemeente;Inplantingsplaats;Aantalfietsplaaten;AantalDuostaanders;AantalMonostaanders;Typeslotringduostaander;AantalVerwijderbarering;AantalAangelastering;Typebodembevestigingduostaander;aantalmetvloerplaat;aantalingebetonneerd;Kleurduostaander;Fotomeerderefotosmogelijk;Opnamedoor;Registratietoestel;Autofield1;OpnameTijdData;Nauwkeurigheid;Autofield2;Autofield3;Autofield4;Autofield5;longitude;latitude;hae;latWGS84;loWGS84;Aangemaakt op
508;Sint-Donaasstraat;94;Zeebrugge;Plein;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/bf7168c4-7bf2-4b59-82d8-7e927f62d903,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T12:22:30,121;Autonomous;8337;GNSS;None;Autonomous;321119;5133474;45016;51.3347400000515;3.21119000098252;22/06/2016
456;Dudzeelse Steenweg;-999;Dudzele;Voetpad;3;0;3;Aangelaste ring (oud);0;3;ingebetonneerd;0;3;Groen;images/insphere/23b6fea5-399c-486b-9a54-877883a00650,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T15:17:04,65;Autonomous;5621;GNSS;None;Autonomous;322983;512773781;47088;51.2773781006869;3.22983000089507;22/06/2016
299;Karel De Floustraat;72;Kristus Koning;Voetpad;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/688f821e-cc67-4ae7-844a-4fcf5f6e3852,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-10T16:06:27,888;Autonomous;5848;GNSS;None;Autonomous;320907116;512157631;50114;51.2157630998606;3.20907116044437;22/06/2016
167;'t Zand;7;Brugge;Voetpad;16;8;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);14;2;ingebetonneerd;0;8;Groen;images/insphere/3153314d-8d33-4af6-848d-106cfc6a4822,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T09:23:37,579;Autonomous;6203;GNSS;None;Autonomous;321771669;512059479;6719;51.2059478996896;3.21771668994521;22/06/2016
188;'t Zand;1;Brugge;Plein;12;6;0;Aangelaste ring (oud);0;12;ingebetonneerd;0;6;Groen;images/insphere/d7df2689-6883-45c0-8c2f-db3a375db85c,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T10:20:30,365;Autonomous;8352;GNSS;None;Autonomous;321728826;512058563;59361;51.2058563004864;3.21728826110126;22/06/2016
502;Marktplein;-999;Zeebrugge;Plein;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/70ac8760-c77e-418e-91a9-3b1c0cead10a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T12:01:07,397;Autonomous;500;GNSS;None;Autonomous;321043086;513313637;47226;51.3313637001718;3.21043086039832;22/06/2016
466;Baron De Maerelaan;-999;Zeebrugge;Plein;18;9;0;Verwijderbare ring (nieuw);18;0;ingebetonneerd;0;9;Blauw;images/insphere/a9f9cfa7-2ff4-4a73-88d7-3524d7d5b209,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T10:00:54,22;Autonomous;500;GNSS;None;Autonomous;318332958;513300667;53723;51.3300667002807;3.1833295796235;22/06/2016
240;Simon Stevinplein;20;Brugge;Plein;8;4;0;Verwijderbare ring (nieuw);8;0;ingebetonneerd;0;4;Groen;images/insphere/25463d70-2f5a-4e95-a63d-fdc974935664,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T09:15:33,849;Autonomous;11357;GNSS;None;Autonomous;322266269;51206604;66256;51.206603999394;3.22266268993425;22/06/2016
118;Park;8;Brugge;Parkeerstrook;12;6;0;Aangelaste ring (oud);0;12;ingebetonneerd;0;6;Groen;images/insphere/97912811-88f0-4881-a913-cc7697da3e7d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T09:11:35,857;Autonomous;6951;GNSS;None;Autonomous;323044038;5120711;43888;51.2071100006023;3.2304403789003;22/06/2016
419;Dampoortstraat;-999;Sint-Kruis;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/e8c46ea7-268b-4b13-af86-76d688f7c6ae,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T10:29:17,641;Autonomous;5229;GNSS;None;Autonomous;323965764;512167244;45821;51.2167243996007;3.23965764074906;22/06/2016
258;Muntpoort;10;Brugge;Rijweg;6;3;0;Verwijderbare ring (nieuw);6;0;ingebetonneerd;0;3;Groen;images/insphere/ffe04961-487d-47f5-98bd-2b4675ac8e76,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T13:13:12,696;Autonomous;24289;GNSS;None;Autonomous;322130513;512086945;43589;51.2086944997354;3.2213051290476;22/06/2016
2;Langestraat;8;Brugge;Parkeerstrook;8;4;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);4;4;ingebetonneerd;0;4;Groen;images/insphere/a403c141-611d-478e-9659-796e15a5996d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-03T13:13:19,833;Autonomous;6976;GNSS;None;Autonomous;323783541;5121178;60229;51.2117799999393;3.23783541036946;22/06/2016
89;Woensdagmarkt;2;Brugge;Voetpad;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/2c1e22af-f111-4ba6-9fe3-561fe2f63316,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T13:57:02,24;Autonomous;1858;GNSS;None;Autonomous;322745061;5121365;49517;51.2136499999338;3.22745061053072;22/06/2016
384;Dudzeelse Steenweg;620;Sint-pieters;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Zwart;images/insphere/c3b4fd59-6cde-41fe-bbbc-3f4901a64831,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-20T11:22:54,955;Autonomous;7578;GNSS;None;Autonomous;322214341;512662;50171;51.2662000004621;3.22214340915929;22/06/2016
16;Predikherenrei;-999;Brugge;Voetpad;4;2;0;Verwijderbare ring (nieuw);4;0;ingebetonneerd;0;2;Groen;images/insphere/c8ffcee9-39a1-463d-aac5-79db47ae556b,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-03T15:11:30,049;Autonomous;8853;GNSS;None;Autonomous;323213959;5120918;52093;51.2091799996737;3.23213958937728;22/06/2016
415;Kartuizersstraat;2;Sint-Kruis;Voetpad;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/d7c643a0-ae3a-427b-abd7-087d7624f6cc,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T10:19:54,421;Autonomous;7398;GNSS;None;Autonomous;324073052;5121479;52695;51.2147900001678;3.24073052116403;22/06/2016
481;Zeedijk;-999;Zeebrugge;Parkeerstrook;12;6;0;Aangelaste ring (oud);0;12;ingebetonneerd;0;6;Groen;images/insphere/b1b5b7e6-44e7-40bc-a7d8-bbb959de343c,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T10:41:02,373;Autonomous;500;GNSS;None;Autonomous;31721468;513272667;53853;51.3272666997257;3.17214679883602;22/06/2016
211;Eiland;2;Brugge;Voetpad;8;4;0;Aangelaste ring (oud);0;8;ingebetonneerd;0;4;Groen;images/insphere/f2e663a5-15ff-4240-b684-512b37747ce9,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T13:28:07,678;Autonomous;13077;GNSS;None;Autonomous;322064853;512004242;54047;51.2004241993812;3.2206485288335;22/06/2016
253;Garenmarkt;9;Brugge;Parkeerstrook;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/7da04744-01d4-48e5-90f1-d1be044c29d7,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T10:51:27,021;Autonomous;11519;GNSS;None;Autonomous;322932839;5120539;66271;51.2053900003031;3.22932839047131;22/06/2016
130;Willemijnenplantsoen;-999;Brugge;Plein;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/0f9aeff4-459c-48bd-a54b-7e3ebc43b4ba,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T09:40:39,211;Autonomous;8604;GNSS;None;Autonomous;3232031;512045441;53607;51.2045440994754;3.23203099983651;22/06/2016
424;Geralaan;49;Sint-Kruis;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Wit;images/insphere/22772e7c-eef8-482d-b273-5b3f01c551d9,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T10:49:42,45;Autonomous;500;GNSS;None;Autonomous;324553728;512188454;51049;51.218845399507;3.24553727917502;22/06/2016
267;Muntplein;2;Brugge;Plein;12;6;0;Aangelaste ring (oud);0;12;ingebetonneerd;0;6;Groen;images/insphere/c6d1d8f0-f2e6-4d7a-9981-2f585c2eba72,jpg|images/insphere/907397ba-3860-454d-9b5b-eb5da2d39540,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T14:18:38,916;Autonomous;27611;GNSS;None;Autonomous;322101831;512092056;64366;51.2092055998658;3.22101831064815;22/06/2016
215;Sulferbergstraat;38;Brugge;Voetpad;4;2;0;Verwijderbare ring (nieuw);4;0;ingebetonneerd;0;2;Groen;images/insphere/883b0849-46d7-4781-a8ac-c6dd910920d1,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T14:15:40,938;Autonomous;1258;GNSS;None;Autonomous;3227525;512000656;56282;51.2000656003197;3.22752500053615;22/06/2016
402;Maalse Steenweg;111;Sint-Kruis;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/fa4a1765-d41d-4fae-97df-da7c96153a2d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-22T15:26:28,079;Autonomous;785;GNSS;None;Autonomous;3247478;5121022;60011;51.2102200005154;3.2474779988162;22/06/2016
395;Sint-Pieterskerklaan;12;Sint-Pieters;Voetpad;5;0;5;Aangelaste ring (oud);0;5;ingebetonneerd;0;5;Groen;images/insphere/d3e124a1-3fe8-4e85-ba5f-35c7330b577e,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-22T11:49:33,399;Autonomous;500;GNSS;None;Autonomous;320726252;512300072;506;51.2300071993197;3.20726251902917;22/06/2016
361;Dries;2;Assebroek;Plein;42;21;0;Aangelaste ring (oud);0;42;ingebetonneerd;0;21;Andere;images/insphere/f4a9057d-09fd-4e66-909a-c4599e689794,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-17T10:51:23,538;Autonomous;7735;GNSS;None;Autonomous;324863386;511937981;61423;51.1937981001279;3.24863386098236;22/06/2016
290;Komvest;54;Brugge;Voetpad;8;4;0;Aangelaste ring (oud);0;8;ingebetonneerd;0;4;Groen;images/insphere/9b7cb00f-39b7-4a8d-9b9d-9d4c73772918,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-10T14:42:17,274;Autonomous;18757;GNSS;None;Autonomous;322634053;5122096;59613;51.2209600005286;3.22634053015408;22/06/2016
24;Kraanplein;6;Brugge;Plein;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/9047cf04-b39d-405f-93cc-2881b87dae6f,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-03T16:20:56,24;Autonomous;9652;GNSS;None;Autonomous;322521973;5121048;66819;51.2104799998652;3.225219729264;22/06/2016
449;Dekenstraat;18;Sint-Kruis;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/27d00dd5-343f-4dcb-b59a-ad4665a8ce98,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T12:32:12,955;Autonomous;5162;GNSS;None;Autonomous;327839923;512167168;49111;51.2167168000191;3.27839922939104;22/06/2016
241;Simon Stevinplein;21;Brugge;Plein;4;2;0;Verwijderbare ring (nieuw);4;0;ingebetonneerd;0;2;Groen;images/insphere/410feb7b-25ac-4408-b5d1-d05c0730d859,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T09:16:49,154;Autonomous;10144;GNSS;None;Autonomous;322257447;512066765;74333;51.206676500262;3.22257447108274;22/06/2016
448;Malehoeklaan;43;Sint-Kruis;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/f99e7086-f1d6-41e3-83c5-cdf06b232283,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T12:28:19,051;Autonomous;500;GNSS;None;Autonomous;328012657;5121588;48286;51.2158800002824;3.2801265708222;22/06/2016
271;Leemputstraat;2;Brugge;Voetpad;14;7;0;Aangelaste ring (oud);0;14;ingebetonneerd;0;7;Groen;images/insphere/7e1c28a1-b5ea-4701-944d-969f2e6a4df4,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T14:48:57,915;Autonomous;605;GNSS;None;Autonomous;321432257;5120529;63178;51.2052900003037;3.21432256888024;22/06/2016
473;Harwichstraat;3;Zeebrugge;Parkeerstrook;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/d3ef65f7-f382-4c33-b6ef-4d83ab2935f8,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T10:18:55,02;Autonomous;9412;GNSS;None;Autonomous;31802156;5132913;69239;51.3291300006048;3.18021559885861;22/06/2016
180;Vrijdagmarkt;10;Brugge;Voetpad;6;3;0;Verwijderbare ring (nieuw);6;0;ingebetonneerd;0;3;Groen;images/insphere/edd7ffb4-ab61-48a3-9650-492c85320063,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T10:04:33,554;Autonomous;7371;GNSS;None;Autonomous;321692276;5120501;66156;51.2050099998371;3.21692276054996;22/06/2016
41;Kuipersstraat;1;Brugge;Voetpad;16;8;0;Verwijderbare ring (nieuw);16;0;ingebetonneerd;0;8;Groen;images/insphere/f0b47744-0cf6-470e-a41d-294976862e16,jpg|images/insphere/cc1ef868-b053-4e55-89a7-b5d3a492cba9,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T09:21:12,06;Autonomous;13713;GNSS;None;Autonomous;3223155;5120948;77545;51.2094799996069;3.22315500118063;22/06/2016
260;Schouwvegersstraat;4;Brugge;Voetpad;16;8;0;Aangelaste ring (oud);0;16;ingebetonneerd;0;8;Groen;images/insphere/7720b4bc-b536-4e3c-b902-9a12277b6789,jpg|images/insphere/543a81c7-dbd0-43de-86f3-dbd9ae87b6ca,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T13:42:54,003;Autonomous;8726;GNSS;None;Autonomous;321581674;5120828;57252;51.2082800006911;3.21581673971124;22/06/2016
301;Gerard Davidstraat;10;Kristus-Koning;Voetpad;8;4;0;Aangelaste ring (oud);0;8;ingebetonneerd;0;4;Groen;images/insphere/ceeb9c3a-37cc-45d5-91cf-7a77ae368d94,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-14T13:56:36,501;Autonomous;26795;GNSS;None;Autonomous;320666265;51215023;53583;51.215022999522;3.20666264948579;22/06/2016
61;Ezelstraat;117;Brugge;Voetpad;12;6;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;6;Groen;images/insphere/fa561518-f0f9-462e-a7a4-d2937be83ff6,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T10:48:49,581;Autonomous;12146;GNSS;None;Autonomous;321799517;512152863;55467;51.2152863006824;3.21799516983523;22/06/2016
101;Braambergstraat;11;Brugge;Parkeerstrook;4;2;0;Verwijderbare ring (nieuw);4;0;ingebetonneerd;0;2;Groen;images/insphere/c20df58e-546a-42d2-bde3-2dca7292aa3e,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T15:24:28,336;Autonomous;10536;GNSS;None;Autonomous;3230304;512085228;55996;51.2085227995281;3.23030399909545;22/06/2016
176;Het Zand;34;Brugge;Voetpad;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/1dd0027e-14c5-4a28-99d8-0b26f9f18dc4,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T09:51:50,822;Autonomous;8199;GNSS;None;Autonomous;321693969;5120503;66305;51.205030000648;3.21693968909548;22/06/2016
324;Titecastraat;-999;Sint-Michiels;Plein;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/2318d64e-1109-4c04-ab0d-032600ecf6bf,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T09:54:50,809;Autonomous;500;GNSS;None;Autonomous;320351982;511931839;5846;51.1931839005175;3.20351982113487;22/06/2016
270;Smedenstraat;50;Brugge;Voetpad;14;7;0;Aangelaste ring (oud);0;14;ingebetonneerd;0;7;Groen;images/insphere/e675cb37-0fa2-42d7-bbad-a3b0d6f2cea6,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T14:47:16,385;Autonomous;12101;GNSS;None;Autonomous;321450162;512054062;62525;51.2054061998576;3.21450161934931;22/06/2016
1;Hoogstraat;21;Brugge;Parkeerstrook;24;12;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);12;12;ingebetonneerd;0;24;Groen;images/insphere/ebedd0c4-b1a8-42c2-b71b-d7d25c5ca41e,jpg|images/insphere/2fe53dbd-98e2-4faa-9660-57a9f326eadf,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-05-21T10:52:39,154;Autonomous;11519;;;;3229419;512097359;5645;51.2097358997496;3.22941900062608;22/06/2016
78;Spaanse Loskaai;1;Brugge;Andere;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/aaaa8d68-16e7-47b4-a680-15f6a6e953f9,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T12:51:26,318;Autonomous;1234;GNSS;None;Autonomous;322548461;51213192;57868;51.2131920003255;3.22548460945619;22/06/2016
67;Ezelstraat;33;Brugge;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/695493ab-cadd-4287-998d-94dfc15523e7,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T11:23:18,338;Autonomous;9979;GNSS;None;Autonomous;321916628;512125;64084;51.2125000005866;3.21916627953352;22/06/2016
115;Stalijzerstraat;10;Brugge;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Inox;images/insphere/4b3869eb-8140-469c-ba33-3214c591b0d1,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T09:01:31,356;Autonomous;12418;GNSS;None;Autonomous;323100853;5120578;61199;51.2057799999582;3.23100852888533;22/06/2016
83;Augustijnenrei;15;Brugge;Andere;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/43ba17cc-8dc6-46c8-9731-f96d6cb2b4a8,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T13:02:31,167;Autonomous;7331;GNSS;None;Autonomous;32244916;5121315;49245;51.2131499998062;3.22449159933283;22/06/2016
463;Lisseweegse Steenweg;94;Zwankendamme;Plein;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/217d1ec5-8124-449a-8ae2-396fba63e8a0,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T09:47:45,846;Autonomous;6532;GNSS;None;Autonomous;319712687;513098946;50398;51.3098946001017;3.19712686909411;22/06/2016
390;Gentele;-999;Sint-Pieters;Andere;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/ea01484f-9130-4e80-8c1d-ea911e138f19,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-22T10:54:43,884;Autonomous;500;GNSS;None;Autonomous;3195351;51229435;46549;51.2294350005043;3.19535099889677;22/06/2016
454;Dorpsplein;3;Dudzele;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Blauw;images/insphere/42149640-5850-45b3-9a3b-e0982caff5ee,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T15:07:40,008;Autonomous;500;GNSS;None;Autonomous;322485423;5127339;51829;51.2733899993005;3.22485423035586;22/06/2016
408;Vredestraat;49;Sint-Kruis;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Andere;images/insphere/0acf2ccc-e778-4e60-bd89-7722f89a097a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-22T15:48:34,301;Autonomous;10925;GNSS;None;Autonomous;324846458;512087059;56653;51.2087059006298;3.24846457954647;22/06/2016
437;Moerkerkse Steenweg;189;Sint-Kruis;Voetpad;4;2;0;Verwijderbare ring (nieuw);4;0;ingebetonneerd;0;2;Rood;images/insphere/bcc8dd06-9cfe-4239-9b2a-b6df2da1f360,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T11:38:07,694;Autonomous;9527;GNSS;None;Autonomous;325069284;512138138;50101;51.2138138007021;3.25069283959231;22/06/2016
247;Sentillenhof;27;Brugge;Plein;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/09b2b8a0-279f-4038-a09a-28d7be3ceca2,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T10:07:58,663;Autonomous;6961;GNSS;None;Autonomous;3229835;512011452;58782;51.2011452005684;3.22983500048198;22/06/2016
71;Sint-Jakobsstraat;41;Brugge;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/010a2779-abb2-419a-80ec-42a5f97dbf0c,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T11:37:31,564;Autonomous;15266;GNSS;None;Autonomous;322136474;512102547;65618;51.2102547005902;3.22136474117369;22/06/2016
279;Moerstraat;71;Brugge;Voetpad;4;2;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);2;2;ingebetonneerd;0;2;Groen;images/insphere/8ce47ef0-f6ef-43a6-aa08-1f1590a9ade2,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-10T09:41:12,816;Autonomous;6859;GNSS;None;Autonomous;32181263;512076874;58645;51.207687400537;3.21812630116337;22/06/2016
63;Achiel Van Ackerplein;-999;Brugge;Plein;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/ff3b96c5-a830-414a-8cb0-a80d728aaec9,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T11:03:39,441;Autonomous;8783;GNSS;None;Autonomous;3218292;5121348;7774;51.2134800006003;3.21829199893184;22/06/2016
105;Gevangenisstraat;6;Brugge;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Inox;images/insphere/ab65a79d-ddf7-45b5-88b0-11cbe6c3c662,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T15:42:30,641;Autonomous;12428;GNSS;None;Autonomous;322953153;5120676;51167;51.2067599994127;3.2295315308463;22/06/2016
376;Lodewijk Coiseaukaai;-999;Sint-Pieters;Plein;8;4;0;Aangelaste ring (oud);0;8;ingebetonneerd;0;4;Groen;images/insphere/5b42e36f-3e73-43fd-8326-d249c3a6cc92,jpg;tom,boi@brugge,be;Juno 5;;2015-07-20T10:39:05,259;;-9999;;;;3226727;51215955;-9999;51.215955000209;3.22672699888435;22/06/2016
353;Astridlaan;240;Assebroek;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/3bf65f45-0c5f-493a-9df4-2c0bbd5517f0,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-17T09:47:12,795;Autonomous;8679;GNSS;None;Autonomous;325986838;5119465;59855;51.1946500004183;3.25986838104002;22/06/2016
225;O,L,Vrouwekerkhof-Zuid;20;Brugge;Plein;8;4;0;Verwijderbare ring (nieuw);8;0;ingebetonneerd;0;4;Groen;images/insphere/70767382-e37b-40c6-94aa-1d2cd0f64cd1,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T15:51:04,528;Autonomous;5579;GNSS;None;Autonomous;322426963;5120429;5212;51.204289999531;3.22426962919666;22/06/2016
98;Vismarkt;5;Brugge;Plein;16;8;0;Aangelaste ring (oud);0;16;ingebetonneerd;0;8;Groen;images/insphere/10a8b5d2-5984-491b-a50d-c69369b3d6d2,jpg|images/insphere/8c7d4b39-79c4-4e5c-affe-502ae0230e89,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T15:09:38,101;Autonomous;6657;GNSS;None;Autonomous;322986913;5120609;53431;51.206089999541;3.22986913061466;22/06/2016
263;Beenhouwersstraat;2;Brugge;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/7a5afd22-b779-4bec-8b69-52a88f9e5931,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T13:55:33,127;Autonomous;32044;GNSS;None;Autonomous;321780372;512078819;56639;51.2078819000684;3.21780372075784;22/06/2016
22;Mallebergplaats;9;Brugge;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/bf493a3b-23d1-47e8-b842-ebf801778afe,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-03T16:12:08,189;Autonomous;7882;GNSS;None;Autonomous;323422265;5120983;55671;51.2098300001301;3.23422265077383;22/06/2016
242;Nieuwstraat;2;Brugge;Parkeerstrook;8;4;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);6;2;ingebetonneerd;0;4;Groen;images/insphere/af1bc04e-d169-466f-a491-86be5ebf98b0,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T09:24:09,076;Autonomous;9734;GNSS;None;Autonomous;322392774;5120644;75847;51.2064400004559;3.2239277410979;22/06/2016
152;Sint-Jakobsplein;-999;Brugge;Voetpad;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/1f7c5649-d1ce-44da-a902-0a6c2c25229d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T16:27:52,637;Autonomous;9612;GNSS;None;Autonomous;322383165;512181854;51695;51.2181854004955;3.22383165096894;22/06/2016
341;Daverlostraat;153;Assebroek;Plein;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Inox;images/insphere/bf7d4fa1-e935-4879-8fe1-8296f148d184,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T15:48:54,374;Autonomous;500;GNSS;None;Autonomous;324002719;511988373;53111;51.1988372996926;3.24002718989667;22/06/2016
109;Beeldenmakersstraat;4;Brugge;Plein;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Inox;images/insphere/94e18518-1e11-45d8-9266-d69db999c524,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T15:47:26,366;Autonomous;10051;GNSS;None;Autonomous;322975779;5120616;68771;51.2061600003734;3.22975778885778;22/06/2016
47;Vlamingstraat;17;Brugge;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/38b854fc-f902-4920-8dc9-b9a62cec9fb3,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T09:47:05,405;Autonomous;11841;GNSS;None;Autonomous;32244873;512099533;62428;51.2099533002793;3.22448730124939;22/06/2016
